"city","city_ascii","state_id","state_name","county_fips","county_name","county_fips_all","county_name_all","lat","lng","population","density","source","military","incorporated","timezone","ranking","zips","id"
"Chain Lake","Chain Lake","WA","Washington","53061","Snohomish","53061","Snohomish","47.9038","-121.9861","4280","156","polygon","FALSE","TRUE","America/Los_Angeles","3","98290","1840041915"
"Rosburg","Rosburg","WA","Washington","53069","Wahkiakum","53069","Wahkiakum","46.3076","-123.6344","385","6","polygon","FALSE","FALSE","America/Los_Angeles","3","98643","1840023878"
"Creston","Creston","WA","Washington","53043","Lincoln","53043","Lincoln","47.7595","-118.5200","226","212","polygon","FALSE","TRUE","America/Los_Angeles","3","99117","1840021109"
"Fife","Fife","WA","Washington","53053","Pierce","53053","Pierce","47.2328","-122.3518","10154","684","polygon","FALSE","TRUE","America/Los_Angeles","3","98424","1840019853"
"Cashmere","Cashmere","WA","Washington","53007","Chelan","53007","Chelan","47.5175","-120.4671","4864.0","1061","polygon","FALSE","TRUE","America/Los_Angeles","3","98815","1840018368"
"Elma","Elma","WA","Washington","53027","Grays Harbor","53027","Grays Harbor","47.0055","-123.4112","3092","468","polygon","FALSE","TRUE","America/Los_Angeles","3","98541","1840019844"
"Vashon","Vashon","WA","Washington","53033","King","53033","King","47.4122","-122.4726","9635","100","polygon","FALSE","FALSE","America/Los_Angeles","3","98070 98013","1840018414"
"Alderton","Alderton","WA","Washington","53053","Pierce","53053","Pierce","47.1718","-122.2192","3303","240","polygon","FALSE","FALSE","America/Los_Angeles","3","98390 98372 98374","1840037523"
"Inchelium","Inchelium","WA","Washington","53019","Ferry","53019","Ferry","48.3378","-118.2372","413","6","polygon","FALSE","FALSE","America/Los_Angeles","3","99138","1840017307"
"Lake Stickney","Lake Stickney","WA","Washington","53061","Snohomish","53061","Snohomish","47.8709","-122.2596","9667","2441","polygon","FALSE","FALSE","America/Los_Angeles","2","98087 98204","1840037894"
"Stanwood","Stanwood","WA","Washington","53061","Snohomish","53061","Snohomish","48.2451","-122.3426","7161.0","937","polygon","FALSE","TRUE","America/Los_Angeles","3","98292","1840021079"
"Lakeland North","Lakeland North","WA","Washington","53033","King","53033","King","47.3374","-122.2814","12487","1452","polygon","FALSE","TRUE","America/Los_Angeles","3","98001","1840074254"
"Wenatchee","Wenatchee","WA","Washington","53007","Chelan","53007","Chelan","47.4338","-120.3286","71512.0","1314","polygon","FALSE","TRUE","America/Los_Angeles","3","98801","1840021074"
"Fords Prairie","Fords Prairie","WA","Washington","53041","Lewis","53041","Lewis","46.7461","-123.0029","1812","188","polygon","FALSE","FALSE","America/Los_Angeles","3","98531","1840017377"
"Minnehaha","Minnehaha","WA","Washington","53011","Clark","53011","Clark","45.6577","-122.6204","11767","2056","polygon","FALSE","FALSE","America/Los_Angeles","2","98661","1840018518"
"Mansfield","Mansfield","WA","Washington","53017","Douglas","53017","Douglas","47.8119","-119.6380","339","401","polygon","FALSE","TRUE","America/Los_Angeles","3","98830","1840022286"
"Winlock","Winlock","WA","Washington","53041","Lewis","53041","Lewis","46.4907","-122.9342","1354","405","polygon","FALSE","TRUE","America/Los_Angeles","3","98596","1840021164"
"Kent","Kent","WA","Washington","53033","King","53033","King","47.3887","-122.2128","128458","1470","polygon","FALSE","TRUE","America/Los_Angeles","2","98031 98030 98032 98042 98035 98064 98089","1840018424"
"Mount Vista","Mount Vista","WA","Washington","53011","Clark","53011","Clark","45.7373","-122.6315","8525","628","polygon","FALSE","FALSE","America/Los_Angeles","3","98642 98686","1840037858"
"Santiago","Santiago","WA","Washington","53027","Grays Harbor","53027","Grays Harbor","47.2975","-124.2327","26","6","polygon","FALSE","TRUE","America/Los_Angeles","3","98587","1840042040"
"Prairie Ridge","Prairie Ridge","WA","Washington","53053","Pierce","53053","Pierce","47.1443","-122.1408","12733","1202","polygon","FALSE","FALSE","America/Los_Angeles","3","98360 98391","1840037882"
"Lake McMurray","Lake McMurray","WA","Washington","53057","Skagit","53057","Skagit","48.3129","-122.2317","134","63","polygon","FALSE","FALSE","America/Los_Angeles","3","98274","1840037893"
"Lewisville","Lewisville","WA","Washington","53011","Clark","53011","Clark","45.8127","-122.5144","1503","107","polygon","FALSE","FALSE","America/Los_Angeles","3","98604","1840037855"
"Pacific","Pacific","WA","Washington","53033","King","53033|53053","King|Pierce","47.2611","-122.2507","7184","1149","polygon","FALSE","TRUE","America/Los_Angeles","3","98001 98047","1840019834"
"Tonasket","Tonasket","WA","Washington","53047","Okanogan","53047","Okanogan","48.7077","-119.4412","1126","459","polygon","FALSE","TRUE","America/Los_Angeles","3","98855","1840021057"
"Thorp","Thorp","WA","Washington","53037","Kittitas","53037","Kittitas","47.0656","-120.6709","297","93","polygon","FALSE","FALSE","America/Los_Angeles","3","98946","1840018439"
"Raft Island","Raft Island","WA","Washington","53053","Pierce","53053","Pierce","47.3293","-122.6686","341","475","polygon","FALSE","TRUE","America/Los_Angeles","3","98335","1840042039"
"Herron Island","Herron Island","WA","Washington","53053","Pierce","53053","Pierce","47.2645","-122.8348","69","55","polygon","FALSE","TRUE","America/Los_Angeles","3","98349","1840041931"
"Coulee Dam","Coulee Dam","WA","Washington","53047","Okanogan","53047|53025|53017","Okanogan|Grant|Douglas","47.9688","-118.9761","1079","576","polygon","FALSE","TRUE","America/Los_Angeles","3","99116","1840022270"
"Lacey","Lacey","WA","Washington","53067","Thurston","53067","Thurston","47.0458","-122.7934","49748","1132","polygon","FALSE","TRUE","America/Los_Angeles","3","98503 98516 98509","1840019866"
"Federal Way","Federal Way","WA","Washington","53033","King","53033","King","47.3090","-122.3359","96690","1679","polygon","FALSE","TRUE","America/Los_Angeles","3","98023 98003 98063 98093","1840019826"
"McChord AFB","McChord AFB","WA","Washington","53053","Pierce","53053","Pierce","47.1328","-122.4924","3337","216","polygon","TRUE","TRUE","America/Los_Angeles","3","98439 98438","1840073929"
"Algona","Algona","WA","Washington","53033","King","53033","King","47.2822","-122.2504","3185","933","polygon","FALSE","TRUE","America/Los_Angeles","3","98001 98047","1840018415"
"Deming","Deming","WA","Washington","53073","Whatcom","53073","Whatcom","48.8381","-122.2313","240","17","polygon","FALSE","FALSE","America/Los_Angeles","3","98247 98244","1840018345"
"Wilson Creek","Wilson Creek","WA","Washington","53025","Grant","53025","Grant","47.4230","-119.1176","212","85","polygon","FALSE","TRUE","America/Los_Angeles","3","98860","1840022294"
"Tacoma","Tacoma","WA","Washington","53053","Pierce","53053","Pierce","47.2431","-122.4531","213418","1657","polygon","FALSE","TRUE","America/Los_Angeles","2","98422 98421 98402 98403 98404 98405 98408 98409 98406 98407 98465 98416 98418 98444 98401 98411 98412 98413 98415 98417 98419 98471 98481 98490","1840021129"
"Ruston","Ruston","WA","Washington","53053","Pierce","53053","Pierce","47.2982","-122.5100","828","1202","polygon","FALSE","TRUE","America/Los_Angeles","3","98407","1840021132"
"Enumclaw","Enumclaw","WA","Washington","53033","King","53033","King","47.2017","-121.9897","11784","878","polygon","FALSE","TRUE","America/Los_Angeles","3","98022","1840019825"
"Five Corners","Five Corners","WA","Washington","53011","Clark","53011","Clark","45.6883","-122.5738","18405","1221","polygon","FALSE","FALSE","America/Los_Angeles","3","98662","1840037869"
"Summit","Summit","WA","Washington","53053","Pierce","53053","Pierce","47.1694","-122.3628","7876","597","polygon","FALSE","FALSE","America/Los_Angeles","3","98371 98373 98446","1840018456"
"Kettle Falls","Kettle Falls","WA","Washington","53065","Stevens","53065","Stevens","48.6055","-118.0620","1611","585","polygon","FALSE","TRUE","America/Los_Angeles","3","99141","1840019764"
"Harrington","Harrington","WA","Washington","53043","Lincoln","53043","Lincoln","47.4802","-118.2552","411","404","polygon","FALSE","TRUE","America/Los_Angeles","3","99134","1840019819"
"Allyn","Allyn","WA","Washington","53045","Mason","53045","Mason","47.3863","-122.8386","2650","640","polygon","FALSE","FALSE","America/Los_Angeles","3","98524","1840025251"
"Amanda Park","Amanda Park","WA","Washington","53027","Grays Harbor","53027","Grays Harbor","47.4532","-123.9194","119","5","polygon","FALSE","FALSE","America/Los_Angeles","3","98526","1840023816"
"Dixie","Dixie","WA","Washington","53071","Walla Walla","53071","Walla Walla","46.1392","-118.1480","256","182","polygon","FALSE","FALSE","America/Los_Angeles","3","99329 99361","1840018487"
"Startup","Startup","WA","Washington","53061","Snohomish","53061","Snohomish","47.8671","-121.7495","683","64","polygon","FALSE","FALSE","America/Los_Angeles","3","98294 98293","1840018380"
"Mountlake Terrace","Mountlake Terrace","WA","Washington","53061","Snohomish","53061","Snohomish","47.7921","-122.3076","21337","2021","polygon","FALSE","TRUE","America/Los_Angeles","2","98043","1840019792"
"Naselle","Naselle","WA","Washington","53049","Pacific","53049","Pacific","46.3650","-123.8013","376","63","polygon","FALSE","FALSE","America/Los_Angeles","3","98638","1840018467"
"Grays River","Grays River","WA","Washington","53069","Wahkiakum","53069","Wahkiakum","46.3608","-123.5890","425","8","polygon","FALSE","FALSE","America/Los_Angeles","3","98621","1840023877"
"Bay Center","Bay Center","WA","Washington","53049","Pacific","53049","Pacific","46.6211","-123.9533","215","88","polygon","FALSE","FALSE","America/Los_Angeles","3","98527","1840017375"
"Warm Beach","Warm Beach","WA","Washington","53061","Snohomish","53061","Snohomish","48.1649","-122.3442","2495","236","polygon","FALSE","FALSE","America/Los_Angeles","3","98292","1840018377"
"Twisp","Twisp","WA","Washington","53047","Okanogan","53047","Okanogan","48.3618","-120.1169","956","314","polygon","FALSE","TRUE","America/Los_Angeles","3","98856","1840022271"
"Farmington","Farmington","DE","Delaware","10001","Kent","10001","Kent","38.8699","-75.5790","115","610","polygon","FALSE","TRUE","America/New_York","3","19950","1840005805"
"Seaford","Seaford","DE","Delaware","10005","Sussex","10005","Sussex","38.6539","-75.6117","7750","571","polygon","FALSE","TRUE","America/New_York","3","19973","1840006071"
"Houston","Houston","DE","Delaware","10001","Kent","10001","Kent","38.9174","-75.5039","401","404","polygon","FALSE","TRUE","America/New_York","3","19954","1840005809"
"Slaughter Beach","Slaughter Beach","DE","Delaware","10005","Sussex","10005","Sussex","38.9143","-75.3085","234","66","polygon","FALSE","TRUE","America/New_York","3","19963","1840006084"
"Frankford","Frankford","DE","Delaware","10005","Sussex","10005","Sussex","38.5215","-75.2342","958","507","polygon","FALSE","TRUE","America/New_York","3","19945","1840006064"
"Laurel","Laurel","DE","Delaware","10005","Sussex","10005","Sussex","38.5696","-75.5688","4320","581","polygon","FALSE","TRUE","America/New_York","3","19956","1840006078"
"Riverview","Riverview","DE","Delaware","10001","Kent","10001","Kent","39.0293","-75.5202","2728","291","polygon","FALSE","FALSE","America/New_York","3","19946 19943","1840028613"
"Black River Falls","Black River Falls","WI","Wisconsin","55053","Jackson","55053","Jackson","44.2981","-90.8419","5490.0","328","polygon","FALSE","TRUE","America/Chicago","3","54615","1840002397"
"Whitehall","Whitehall","WI","Wisconsin","55121","Trempealeau","55121","Trempealeau","44.3705","-91.3476","1583","106","polygon","FALSE","TRUE","America/Chicago","3","54773 54747","1840002386"
"Greendale","Greendale","WI","Wisconsin","55079","Milwaukee","55079","Milwaukee","42.9370","-88.0018","14159","982","polygon","FALSE","TRUE","America/Chicago","3","53129","1840003038"
"Oconto","Oconto","WI","Wisconsin","55083","Oconto","55083","Oconto","44.8918","-87.8692","4196.0","252","polygon","FALSE","TRUE","America/Chicago","3","54153","1840001575"
"Ashippun","Ashippun","WI","Wisconsin","55027","Dodge","55027","Dodge","43.2182","-88.5159","1030","386","polygon","FALSE","FALSE","America/Chicago","3","53066 53036 53003","1840025434"
"Van Dyne","Van Dyne","WI","Wisconsin","55039","Fond du Lac","55039","Fond du Lac","43.8862","-88.5012","190","93","polygon","FALSE","FALSE","America/Chicago","3","54979","1840025421"
"Eastman","Eastman","WI","Wisconsin","55023","Crawford","55023","Crawford","43.1622","-91.0254","407","43","polygon","FALSE","TRUE","America/Chicago","3","54626","1840002887"
"Kohler","Kohler","WI","Wisconsin","55117","Sheboygan","55117","Sheboygan","43.7364","-87.7795","2081","150","polygon","FALSE","TRUE","America/Chicago","3","53081 53044","1840002620"
"Lewis","Lewis","WI","Wisconsin","55095","Polk","55095","Polk","45.7159","-92.3965","129","33","polygon","FALSE","FALSE","America/Chicago","3","54837","1840025299"
"Bancroft","Bancroft","WI","Wisconsin","55097","Portage","55097","Portage","44.3093","-89.5071","492","37","polygon","FALSE","FALSE","America/Chicago","3","54921","1840024098"
"Casco","Casco","WI","Wisconsin","55061","Kewaunee","55061","Kewaunee","44.5558","-87.6198","584","338","polygon","FALSE","TRUE","America/Chicago","3","54205","1840002365"
"Rockland","Rockland","WI","Wisconsin","55063","La Crosse","55063","La Crosse","43.9075","-90.9165","647","372","polygon","FALSE","TRUE","America/Chicago","3","54656 54653 54614","1840002580"
"Cadott","Cadott","WI","Wisconsin","55017","Chippewa","55017","Chippewa","44.9502","-91.1532","1428","162","polygon","FALSE","TRUE","America/Chicago","3","54727","1840002107"
"Whitefish Bay","Whitefish Bay","WI","Wisconsin","55079","Milwaukee","55079","Milwaukee","43.1132","-87.9003","13950","2545","polygon","FALSE","TRUE","America/Chicago","2","53211 53217","1840003036"
"Clam Lake","Clam Lake","WI","Wisconsin","55003","Ashland","55003","Ashland","46.1579","-90.9056","21","20","polygon","FALSE","FALSE","America/Chicago","3","54517","1840026073"
"Laona","Laona","WI","Wisconsin","55041","Forest","55041","Forest","45.5597","-88.6697","415","82","polygon","FALSE","FALSE","America/Chicago","3","54541","1840025285"
"Legend Lake","Legend Lake","WI","Wisconsin","55078","Menominee","55078","Menominee","44.8909","-88.5440","1269","29","polygon","FALSE","FALSE","America/Chicago","3","54135 54124","1840004029"
"Scandinavia","Scandinavia","WI","Wisconsin","55135","Waupaca","55135","Waupaca","44.4608","-89.1460","354","155","polygon","FALSE","TRUE","America/Chicago","3","54977","1840002363"
"West Bend","West Bend","WI","Wisconsin","55131","Washington","55131","Washington","43.4184","-88.1823","69577.0","809","polygon","FALSE","TRUE","America/Chicago","3","53090 53095","1840002829"
"Cuba City","Cuba City","WI","Wisconsin","55043","Grant","55043|55065","Grant|Lafayette","42.6036","-90.4318","2043","679","polygon","FALSE","TRUE","America/Chicago","3","53807","1840002974"
"Argonne","Argonne","WI","Wisconsin","55041","Forest","55041","Forest","45.6582","-88.8777","185","128","polygon","FALSE","FALSE","America/Chicago","3","54511","1840025284"
"Hager City","Hager City","WI","Wisconsin","55093","Pierce","55093","Pierce","44.6012","-92.5336","283","56","polygon","FALSE","FALSE","America/Chicago","3","54014","1840025343"
"Cross Plains","Cross Plains","WI","Wisconsin","55025","Dane","55025","Dane","43.1146","-89.6475","4241","933","polygon","FALSE","TRUE","America/Chicago","3","53528","1840002911"
"Potter","Potter","WI","Wisconsin","55015","Calumet","55015","Calumet","44.1202","-88.0991","242","184","polygon","FALSE","TRUE","America/Chicago","3","54110 54160","1840002523"
"West Salem","West Salem","WI","Wisconsin","55063","La Crosse","55063","La Crosse","43.8989","-91.0882","5026","579","polygon","FALSE","TRUE","America/Chicago","3","54669","1840002575"
"Valders","Valders","WI","Wisconsin","55071","Manitowoc","55071","Manitowoc","44.0696","-87.8859","925","248","polygon","FALSE","TRUE","America/Chicago","3","54245","1840002207"
"Gratiot","Gratiot","WI","Wisconsin","55065","Lafayette","55065","Lafayette","42.5801","-90.0235","233","151","polygon","FALSE","TRUE","America/Chicago","3","53541","1840002499"
"Brown Deer","Brown Deer","WI","Wisconsin","55079","Milwaukee","55079","Milwaukee","43.1743","-87.9750","11964","1050","polygon","FALSE","TRUE","America/Chicago","3","53209 53223","1840003041"
"Sobieski","Sobieski","WI","Wisconsin","55083","Oconto","55083","Oconto","44.7226","-88.0659","366","112","polygon","FALSE","FALSE","America/Chicago","3","54171 54141","1840025314"
"Darien","Darien","WI","Wisconsin","55127","Walworth","55127","Walworth","42.6007","-88.7129","1594","477","polygon","FALSE","TRUE","America/Chicago","3","53114","1840002482"
"La Farge","La Farge","WI","Wisconsin","55123","Vernon","55123","Vernon","43.5782","-90.6381","763","292","polygon","FALSE","TRUE","America/Chicago","3","54639","1840002692"
"Clintonville","Clintonville","WI","Wisconsin","55135","Waupaca","55135","Waupaca","44.6221","-88.7513","4285.0","378","polygon","FALSE","TRUE","America/Chicago","3","54929","1840002358"
"Fond du Lac","Fond du Lac","WI","Wisconsin","55039","Fond du Lac","55039","Fond du Lac","43.7718","-88.4397","54629.0","867","polygon","FALSE","TRUE","America/Chicago","3","54937 54935 54936","1840002603"
"Potter Lake","Potter Lake","WI","Wisconsin","55127","Walworth","55127","Walworth","42.8196","-88.3487","1174","430","polygon","FALSE","FALSE","America/Chicago","3","53120","1840004477"
"Random Lake","Random Lake","WI","Wisconsin","55117","Sheboygan","55117","Sheboygan","43.5541","-87.9548","1573","426","polygon","FALSE","TRUE","America/Chicago","3","53075","1840002627"
"Chain O' Lakes","Chain O' Lakes","WI","Wisconsin","55135","Waupaca","55135","Waupaca","44.3318","-89.1671","967","109","polygon","FALSE","FALSE","America/Chicago","3","54981","1840023954"
"Sayner","Sayner","WI","Wisconsin","55125","Vilas","55125","Vilas","45.9910","-89.5332","179","37","polygon","FALSE","FALSE","America/Chicago","3","54560","1840025277"
"Mount Horeb","Mount Horeb","WI","Wisconsin","55025","Dane","55025","Dane","43.0060","-89.7317","7407.0","888","polygon","FALSE","TRUE","America/Chicago","3","53572","1840002921"
"Pardeeville","Pardeeville","WI","Wisconsin","55021","Columbia","55021","Columbia","43.5359","-89.3010","2067","415","polygon","FALSE","TRUE","America/Chicago","3","53954","1840002711"
"Arlington","Arlington","WI","Wisconsin","55021","Columbia","55021","Columbia","43.3350","-89.3725","814","305","polygon","FALSE","TRUE","America/Chicago","3","53911","1840002702"
"Glenwood City","Glenwood City","WI","Wisconsin","55109","St. Croix","55109","St. Croix","45.0570","-92.1714","1213","188","polygon","FALSE","TRUE","America/Chicago","3","54013","1840002133"
"Downsville","Downsville","WI","Wisconsin","55033","Dunn","55033","Dunn","44.7708","-91.9260","106","54","polygon","FALSE","FALSE","America/Chicago","3","54751 54735","1840025322"
"Grand Marsh","Grand Marsh","WI","Wisconsin","55001","Adams","55001","Adams","43.8852","-89.7072","159","50","polygon","FALSE","FALSE","America/Chicago","3","53936","1840025382"
"Wheeler","Wheeler","WI","Wisconsin","55033","Dunn","55033","Dunn","45.0441","-91.9037","336","158","polygon","FALSE","TRUE","America/Chicago","3","54772","1840002141"
"Rio","Rio","WI","Wisconsin","55021","Columbia","55021","Columbia","43.4497","-89.2388","1042","321","polygon","FALSE","TRUE","America/Chicago","3","53960","1840002714"
"Sheboygan","Sheboygan","WI","Wisconsin","55117","Sheboygan","55117","Sheboygan","43.7403","-87.7316","69920.0","1192","polygon","FALSE","TRUE","America/Chicago","3","53083 53081","1840002628"
"La Crosse","La Crosse","WI","Wisconsin","55063","La Crosse","55063","La Crosse","43.8241","-91.2268","101886.0","921","polygon","FALSE","TRUE","America/Chicago","2","54601 54603 54602","1840002577"
"Lake Arrowhead","Lake Arrowhead","WI","Wisconsin","55001","Adams","55001","Adams","44.2030","-89.8388","826","63","polygon","FALSE","TRUE","America/Chicago","3","54457","1840042463"
"Hayward","Hayward","WI","Wisconsin","55113","Sawyer","55113","Sawyer","46.0094","-91.4826","2597.0","281","polygon","FALSE","TRUE","America/Chicago","3","54843","1840001997"
"Mount Sterling","Mount Sterling","WI","Wisconsin","55023","Crawford","55023","Crawford","43.3163","-90.9292","200","54","polygon","FALSE","TRUE","America/Chicago","3","54631 54645","1840002889"
"Shell Lake","Shell Lake","WI","Wisconsin","55129","Washburn","55129","Washburn","45.7322","-91.9033","1328","87","polygon","FALSE","TRUE","America/Chicago","3","54871","1840002001"
"Oshkosh","Oshkosh","WI","Wisconsin","55139","Winnebago","55139","Winnebago","44.0228","-88.5617","75154.0","960","polygon","FALSE","TRUE","America/Chicago","3","54985 54904 54901 54902 54903 54906","1840002246"
"Westby","Westby","WI","Wisconsin","55123","Vernon","55123","Vernon","43.6530","-90.8584","2248","323","polygon","FALSE","TRUE","America/Chicago","3","54667","1840002689"
"Deer Park","Deer Park","WI","Wisconsin","55109","St. Croix","55109","St. Croix","45.1887","-92.3879","216","90","polygon","FALSE","TRUE","America/Chicago","3","54007","1840002137"
"Waupun","Waupun","WI","Wisconsin","55039","Fond du Lac","55039|55027","Fond du Lac|Dodge","43.6315","-88.7379","11302.0","937","polygon","FALSE","TRUE","America/Chicago","3","53963","1840002600"
"Bayfield","Bayfield","WI","Wisconsin","55007","Bayfield","55007","Bayfield","46.8141","-90.8226","473","212","polygon","FALSE","TRUE","America/Chicago","3","54814","1840003914"
"Clear Lake","Clear Lake","WI","Wisconsin","55095","Polk","55095","Polk","45.2492","-92.2675","1070","158","polygon","FALSE","TRUE","America/Chicago","3","54005","1840002053"
"Shawano","Shawano","WI","Wisconsin","55115","Shawano","55115","Shawano","44.7749","-88.5844","10158.0","523","polygon","FALSE","TRUE","America/Chicago","3","54166","1840002266"
"Birchwood","Birchwood","WI","Wisconsin","55129","Washburn","55129","Washburn","45.6577","-91.5507","430","153","polygon","FALSE","TRUE","America/Chicago","3","54817","1840002003"
"Hawkins","Hawkins","WI","Wisconsin","55107","Rusk","55107","Rusk","45.5114","-90.7148","285","49","polygon","FALSE","TRUE","America/Chicago","3","54530","1840002080"
"Windsor","Windsor","WI","Wisconsin","55025","Dane","55025","Dane","43.2406","-89.2952","7057","97","polygon","FALSE","TRUE","America/Chicago","3","53598 53590 53571 53532","1840006867"
"Houlton","Houlton","WI","Wisconsin","55109","St. Croix","55109","St. Croix","45.0607","-92.7904","135","36","polygon","FALSE","FALSE","America/Chicago","3","54016 54082","1840025321"
"South Wayne","South Wayne","WI","Wisconsin","55065","Lafayette","55065","Lafayette","42.5671","-89.8763","478","215","polygon","FALSE","TRUE","America/Chicago","3","53587","1840002498"
"Kronenwetter","Kronenwetter","WI","Wisconsin","55073","Marathon","55073","Marathon","44.8164","-89.5807","7736","57","polygon","FALSE","TRUE","America/Chicago","3","54455","1840038099"
"Roderfield","Roderfield","WV","West Virginia","54047","McDowell","54047","McDowell","37.4501","-81.7029","38","55","polygon","FALSE","FALSE","America/New_York","3","24844 24881","1840025736"
"Hamlin","Hamlin","WV","West Virginia","54043","Lincoln","54043","Lincoln","38.2805","-82.1086","1072","693","polygon","FALSE","TRUE","America/New_York","3","25523","1840006271"
"Fairmont","Fairmont","WV","West Virginia","54049","Marion","54049","Marion","39.4768","-80.1491","32988.0","830","polygon","FALSE","TRUE","America/New_York","3","26554 26555","1840005732"
"Danville","Danville","WV","West Virginia","54005","Boone","54005","Boone","38.0808","-81.8342","629","226","polygon","FALSE","TRUE","America/New_York","3","25053","1840006306"
"Bluefield","Bluefield","WV","West Virginia","54055","Mercer","54055","Mercer","37.2608","-81.2143","41653.0","421","polygon","FALSE","TRUE","America/New_York","3","24701","1840006401"
"Brandonville","Brandonville","WV","West Virginia","54077","Preston","54077","Preston","39.6671","-79.6277","105","105","polygon","FALSE","TRUE","America/New_York","3","26525","1840005653"
"Cross Lanes","Cross Lanes","WV","West Virginia","54039","Kanawha","54039","Kanawha","38.4351","-81.7706","9835","595","polygon","FALSE","FALSE","America/New_York","3","25313 25356","1840006190"
"Bath","Bath","WV","West Virginia","54065","Morgan","54065","Morgan","39.6247","-78.2275","602","692","polygon","FALSE","TRUE","America/New_York","3","25411","1840073280"
"Carpendale","Carpendale","WV","West Virginia","54057","Mineral","54057","Mineral","39.6278","-78.7896","928","273","polygon","FALSE","TRUE","America/New_York","3","26753","1840005724"
"Hinton","Hinton","WV","West Virginia","54089","Summers","54089","Summers","37.6652","-80.8828","2410.0","423","polygon","FALSE","TRUE","America/New_York","3","25951","1840006368"
"Comfort","Comfort","WV","West Virginia","54005","Boone","54005","Boone","38.1317","-81.6102","259","99","polygon","FALSE","FALSE","America/New_York","3","25049","1840025686"
"Thurmond","Thurmond","WV","West Virginia","54019","Fayette","54019","Fayette","37.9610","-81.0796","5","20","polygon","FALSE","TRUE","America/New_York","3","25936","1840006302"
"Martinsburg","Martinsburg","WV","West Virginia","54003","Berkeley","54003","Berkeley","39.4582","-77.9776","17404","1013","polygon","FALSE","TRUE","America/New_York","3","25403 25401 25404 25402","1840005742"
"Falling Spring","Falling Spring","WV","West Virginia","54025","Greenbrier","54025","Greenbrier","37.9926","-80.3576","207","155","polygon","FALSE","TRUE","America/New_York","3","24966","1840006284"
"Rainelle","Rainelle","WV","West Virginia","54025","Greenbrier","54025","Greenbrier","37.9678","-80.7717","1482","514","polygon","FALSE","TRUE","America/New_York","3","25962","1840006290"
"Vivian","Vivian","WV","West Virginia","54047","McDowell","54047","McDowell","37.4172","-81.4923","76","80","polygon","FALSE","FALSE","America/New_York","3","24853","1840038297"
"Crumpler","Crumpler","WV","West Virginia","54047","McDowell","54047","McDowell","37.4262","-81.3313","148","38","polygon","FALSE","FALSE","America/New_York","3","24868","1840025732"
"Hico","Hico","WV","West Virginia","54019","Fayette","54019","Fayette","38.1166","-81.0112","113","8","polygon","FALSE","FALSE","America/New_York","3","25854","1840025680"
"Henderson","Henderson","WV","West Virginia","54053","Mason","54053","Mason","38.8304","-82.1360","263","242","polygon","FALSE","TRUE","America/New_York","3","25106","1840006047"
"Powellton","Powellton","WV","West Virginia","54019","Fayette","54019","Fayette","38.0941","-81.3220","548","39","polygon","FALSE","FALSE","America/New_York","3","25118 25161","1840006292"
"Bartley","Bartley","WV","West Virginia","54047","McDowell","54047","McDowell","37.3373","-81.7334","122","41","polygon","FALSE","FALSE","America/New_York","3","24813","1840025730"
"Brenton","Brenton","WV","West Virginia","54109","Wyoming","54109","Wyoming","37.6004","-81.6350","284","174","polygon","FALSE","FALSE","America/New_York","3","24818","1840038221"
"Leon","Leon","WV","West Virginia","54053","Mason","54053","Mason","38.7471","-81.9555","150","180","polygon","FALSE","TRUE","America/New_York","3","25123","1840006049"
"Bancroft","Bancroft","WV","West Virginia","54079","Putnam","54079","Putnam","38.5107","-81.8418","600","1667","polygon","FALSE","TRUE","America/New_York","3","25011","1840006181"
"Chauncey","Chauncey","WV","West Virginia","54045","Logan","54045","Logan","37.7652","-81.9834","320","85","polygon","FALSE","FALSE","America/New_York","3","25647 25652 25638 25612","1840038227"
"Friendly","Friendly","WV","West Virginia","54095","Tyler","54095","Tyler","39.5136","-81.0619","124","474","polygon","FALSE","TRUE","America/New_York","3","26146","1840005745"
"Lavalette","Lavalette","WV","West Virginia","54099","Wayne","54099","Wayne","38.3224","-82.4479","1215","179","polygon","FALSE","FALSE","America/New_York","3","25535","1840025674"
"Culloden","Culloden","WV","West Virginia","54011","Cabell","54011|54079","Cabell|Putnam","38.4159","-82.0722","3256","302","polygon","FALSE","FALSE","America/New_York","3","25510","1840006210"
"Stollings","Stollings","WV","West Virginia","54045","Logan","54045","Logan","37.8409","-81.9624","444","476","polygon","FALSE","FALSE","America/New_York","3","25646 25601","1840038179"
"Amherstdale","Amherstdale","WV","West Virginia","54045","Logan","54045","Logan","37.7799","-81.8183","503","64","polygon","FALSE","FALSE","America/New_York","3","25606 25607","1840025700"
"Hooverson Heights","Hooverson Heights","WV","West Virginia","54009","Brooke","54009","Brooke","40.3190","-80.5825","2578","440","polygon","FALSE","FALSE","America/New_York","3","26037","1840005476"
"McConnell","McConnell","WV","West Virginia","54045","Logan","54045","Logan","37.8282","-81.9652","556","683","polygon","FALSE","FALSE","America/New_York","3","25646","1840038271"
"Coal City","Coal City","WV","West Virginia","54081","Raleigh","54081","Raleigh","37.6776","-81.2180","1823","111","polygon","FALSE","FALSE","America/New_York","3","25813 25823","1840038232"
"Montrose","Montrose","WV","West Virginia","54083","Randolph","54083","Randolph","39.0674","-79.8144","154","94","polygon","FALSE","TRUE","America/New_York","3","26283","1840005995"
